資料日期,基金代碼,基金ISIN_CODE,基金名稱,基金種類,基金細項,投資區域,投資細項,計價幣別,基金總代理名稱,境外基金機構,淨值日期,最新淨值
20241207,JANSTB1,IE0031119542,駿利亨德森資產管理基金 - 駿利亨德森美國短期債券基金 B1 月配 美元,固定收益型,複合債,單一國家,美國,美元,野村證券投資信託股份有限公司,駿利資產管理國際有限公司/JANUS CAPITAL INTERNATIONAL LIMITED,20241205,10.59
20241207,JANSTB2,IE0031119658,駿利亨德森資產管理基金 - 駿利亨德森美國短期債券基金 B2 美元,固定收益型,複合債,單一國家,美國,美元,野村證券投資信託股份有限公司,駿利資產管理國際有限公司/JANUS CAPITAL INTERNATIONAL LIMITED,20241205,14.91
20241207,JANSTII,IE0009534052,駿利亨德森資產管理基金 - 駿利亨德森美國短期債券基金 I1 月配 美元,固定收益型,複合債,單一國家,美國,美元,野村證券投資信託股份有限公司,駿利資產管理國際有限公司/JANUS CAPITAL INTERNATIONAL LIMITED,20241205,10.77
20241207,JANSVAI,IE0001256803,駿利亨德森資產管理基金 - 駿利亨德森美國價值中小基金 A2 美元,股票型,一般型,單一國家,美國,美元,野村證券投資信託股份有限公司,駿利資產管理國際有限公司/JANUS CAPITAL INTERNATIONAL LIMITED,20241205,45.74
20241207,JANSVBI,IE0001262298,駿利亨德森資產管理基金 - 駿利亨德森美國價值中小基金 B2 美元,股票型,一般型,單一國家,美國,美元,野村證券投資信託股份有限公司,駿利資產管理國際有限公司/JANUS CAPITAL INTERNATIONAL LIMITED,20241205,34.26
20241207,JANSVII,IE0001426232,駿利亨德森資產管理基金 - 駿利亨德森美國價值中小基金 I2 美元,股票型,一般型,單一國家,美國,美元,野村證券投資信託股份有限公司,駿利資產管理國際有限公司/JANUS CAPITAL INTERNATIONAL LIMITED,20241205,55.53
20241207,JANTWA1,IE0004445239,駿利亨德森資產管理基金 - 駿利亨德森美國40基金 A2 美元,股票型,一般型,單一國家,美國,美元,野村證券投資信託股份有限公司,駿利資產管理國際有限公司/JANUS CAPITAL INTERNATIONAL LIMITED,20241205,75.96
20241207,JANTWB1,IE0031118916,駿利亨德森資產管理基金 - 駿利亨德森美國40基金 B2 美元,股票型,一般型,單一國家,美國,美元,野村證券投資信託股份有限公司,駿利資產管理國際有限公司/JANUS CAPITAL INTERNATIONAL LIMITED,20241205,58.63
20241207,JANTWII,IE0009532239,駿利亨德森資產管理基金 - 駿利亨德森美國40基金 I2 美元,股票型,一般型,單一國家,美國,美元,野村證券投資信託股份有限公司,駿利資產管理國際有限公司/JANUS CAPITAL INTERNATIONAL LIMITED,20241205,94.97
20241207,JANUST2,IE000DVZ2FO4,駿利亨德森資產管理基金 - 駿利亨德森美國40基金 T2 美元,股票型,一般型,單一國家,美國,美元,野村證券投資信託股份有限公司,駿利資產管理國際有限公司/JANUS CAPITAL INTERNATIONAL LIMITED,20241205,11.9
20241207,JANVTA1,IE0009354923,駿利亨德森資產管理基金 - 駿利亨德森美國創業基金 A2 美元,股票型,一般型,單一國家,美國,美元,野村證券投資信託股份有限公司,駿利資產管理國際有限公司/JANUS CAPITAL INTERNATIONAL LIMITED,20241205,42.03
20241207,JANVTB1,IE0009534383,駿利亨德森資產管理基金 - 駿利亨德森美國創業基金 B2 美元,股票型,一般型,單一國家,美國,美元,野村證券投資信託股份有限公司,駿利資產管理國際有限公司/JANUS CAPITAL INTERNATIONAL LIMITED,20241205,32.82
20241207,JANVTII,IE0009534508,駿利亨德森資產管理基金 - 駿利亨德森美國創業基金 I2 美元,股票型,一般型,單一國家,美國,美元,野村證券投資信託股份有限公司,駿利資產管理國際有限公司/JANUS CAPITAL INTERNATIONAL LIMITED,20241205,51.37
20241207,JATAITU,IE0001V42J54,駿利亨德森資產管理基金 - 駿利亨德森環球科技創新基金 T2 美元,股票型,資訊科技,全球,混合,美元,野村證券投資信託股份有限公司,駿利資產管理國際有限公司/JANUS CAPITAL INTERNATIONAL LIMITED,20241205,17.49
20241207,JBALAUI,IE00B7KXQ091,駿利亨德森資產管理基金 - 駿利亨德森平衡基金 A5 月配 美元,平衡型(混合型),平衡型(混合型),單一國家,美國,美元,野村證券投資信託股份有限公司,駿利資產管理國際有限公司/JANUS CAPITAL INTERNATIONAL LIMITED,20241205,13.99
20241207,JDA,LU0560541111,瀚亞投資-日本動力股票基金A (美元),股票型,一般型,單一國家,日本,美元,瀚亞證券投資信託股份有限公司,瀚亞投資(盧森堡)股份有限公司/EASTSPRING INVESTMENTS (LUXEMBOURG) S.A.,20241205,22.354
20241207,JDC,LU0801102863,瀚亞投資-日本動力股票基金C(美元),股票型,一般型,單一國家,日本,美元,瀚亞證券投資信託股份有限公司,瀚亞投資(盧森堡)股份有限公司/EASTSPRING INVESTMENTS (LUXEMBOURG) S.A.,20241205,29.47
20241207,JDF,LU0965088593,瀚亞投資-日本動力股票基金A (美元避險),股票型,一般型,單一國家,日本,美元,瀚亞證券投資信託股份有限公司,瀚亞投資(盧森堡)股份有限公司/EASTSPRING INVESTMENTS (LUXEMBOURG) S.A.,20241205,34.669
20241207,JDU,LU1191118543,瀚亞投資-日本動力股票基金C(美元避險),股票型,一般型,單一國家,日本,美元,瀚亞證券投資信託股份有限公司,瀚亞投資(盧森堡)股份有限公司/EASTSPRING INVESTMENTS (LUXEMBOURG) S.A.,20241205,27.378
20241207,JFASEA,HK0000055555,摩根東協基金 - 摩根東協(美元)(累計),股票型,一般型,區域,亞洲太平洋(不含日本),美元,摩根證券投資信託股份有限公司,摩根基金(亞洲)有限公司/JPMORGAN FUNDS (ASIA) LIMITED,20241205,164.76
20241207,JFAT,HK0000055613,摩根亞洲股票高息基金 - 摩根亞洲股票高息(美元)(累計),股票型,一般型,區域,亞洲太平洋(不含日本),美元,摩根證券投資信託股份有限公司,摩根基金(亞洲)有限公司/JPMORGAN FUNDS (ASIA) LIMITED,20241205,48.66
20241207,JFCF,LU0051755006,摩根基金 - 中國基金 - JPM中國(美元) - A股(分派),股票型,一般型,區域,中國大陸及香港,美元,摩根證券投資信託股份有限公司,摩根資產管理(歐洲)有限公司/JPMORGAN ASSET MANAGEMENT (EUROPE) S.A.R.L.,20241205,60.36
20241207,JFESCT,HK0000055647,摩根亞洲小型企業基金 - 摩根亞洲小型企業(美元)(累計),股票型,中小型,區域,亞洲太平洋(不含日本),美元,摩根證券投資信託股份有限公司,摩根基金(亞洲)有限公司/JPMORGAN FUNDS (ASIA) LIMITED,20241205,318.21
20241207,JFEURF,LU0117904960,摩根基金 - 歐洲基金 - JPM歐洲(美元) - A股(分派),股票型,一般型,區域,已開發歐洲,美元,摩根證券投資信託股份有限公司,摩根資產管理(歐洲)有限公司/JPMORGAN ASSET MANAGEMENT (EUROPE) S.A.R.L.,20241205,60.99
20241207,JFGPIF,HK0000055837,摩根可持續基建基金 - 摩根可持續基建(美元)(每季派息),股票型,倫理/社會責任投資,全球,已開發市場,美元,摩根證券投資信託股份有限公司,摩根基金(亞洲)有限公司/JPMORGAN FUNDS (ASIA) LIMITED,20241205,8.21
20241207,JFIPT,MU0129U00005,摩根印度基金 - 摩根印度(美元)(累計),股票型,一般型,單一國家,印度,美元,摩根證券投資信託股份有限公司,摩根基金(亞洲)有限公司/JPMORGAN FUNDS (ASIA) LIMITED,20241205,383.4
20241207,JFKOR,HK0000055712,摩根南韓基金 - 摩根南韓(美元)(累計),股票型,一般型,單一國家,韓國,美元,摩根證券投資信託股份有限公司,摩根基金(亞洲)有限公司/JPMORGAN FUNDS (ASIA) LIMITED,20241205,62.63
20241207,JFPABF,LU0117844026,摩根基金 - 亞太入息基金 - JPM亞太入息(美元) - A股(分派),平衡型(混合型),平衡型(混合型),區域,亞洲太平洋(不含日本),美元,摩根證券投資信託股份有限公司,摩根資產管理(歐洲)有限公司/JPMORGAN ASSET MANAGEMENT (EUROPE) S.A.R.L.,20241205,31.37
20241207,JFPATT,HK0000055761,摩根太平洋科技基金 - 摩根太平洋科技(美元)(累計),股票型,一般科技,區域,亞洲太平洋(含日本),美元,摩根證券投資信託股份有限公司,摩根基金(亞洲)有限公司/JPMORGAN FUNDS (ASIA) LIMITED,20241205,89.14
20241207,JFPST,HK0000055746,摩根太平洋證券基金 - 摩根太平洋證券(美元)(累計),股票型,一般型,區域,亞洲太平洋(含日本),美元,摩根證券投資信託股份有限公司,摩根基金(亞洲)有限公司/JPMORGAN FUNDS (ASIA) LIMITED,20241205,494.42
20241207,JFTHAI,HK0000055787,摩根泰國基金 - 摩根泰國(美元)(累計),股票型,一般型,單一國家,泰國,美元,摩根證券投資信託股份有限公司,摩根基金(亞洲)有限公司/JPMORGAN FUNDS (ASIA) LIMITED,20241204,178.74
20241207,JGHU,SG9999011415,利安資金日本增長基金A美元避險級別,股票型,一般型,單一國家,日本,美元,新光證券投資信託股份有限公司,利安資金管理有限公司/LION GLOBAL INVESTORS LIMITED,20241205,3.241
20241207,JHHTLD1,IE000V5XP672,駿利亨德森資產管理基金 - 駿利亨德森非投資等級債券基金 T6 穩月配 美元,固定收益型,非投資等級債券,單一國家,美國,美元,野村證券投資信託股份有限公司,駿利資產管理國際有限公司/JANUS CAPITAL INTERNATIONAL LIMITED,20241205,10.01
20241207,JYHAU,HK0000155504,摩根日本(日圓)基金 - 摩根日本(日圓)(美元對沖)(累計),股票型,一般型,單一國家,日本,美元,摩根證券投資信託股份有限公司,摩根基金(亞洲)有限公司/JPMORGAN FUNDS (ASIA) LIMITED,20241205,45.57
20241207,JYHCAU,HK0000828019,摩根日本(日圓)基金 - 摩根日本(日圓)(美元對沖)C股(累計),股票型,一般型,單一國家,日本,美元,摩根證券投資信託股份有限公司,摩根基金(亞洲)有限公司/JPMORGAN FUNDS (ASIA) LIMITED,,
20241207,KE5,LU1987066120,瀚亞投資-亞洲非投資等級債券基金Admc1(美元穩定月配),固定收益型,非投資等級債券,區域,亞洲太平洋(不含日本),美元,瀚亞證券投資信託股份有限公司,瀚亞投資(盧森堡)股份有限公司/EASTSPRING INVESTMENTS (LUXEMBOURG) S.A.,20241205,4.168
20241207,KE6,LU1987066393,瀚亞投資-亞洲債券基金Cdm（美元月配）,固定收益型,一般型(未設定條件),區域,亞洲太平洋(不含日本),美元,瀚亞證券投資信託股份有限公司,瀚亞投資(盧森堡)股份有限公司/EASTSPRING INVESTMENTS (LUXEMBOURG) S.A.,20241205,7.452
20241207,KE7,LU1987066476,瀚亞投資-美國非投資等級債券基金Cdm (美元月配),固定收益型,非投資等級債券,單一國家,美國,美元,瀚亞證券投資信託股份有限公司,瀚亞投資(盧森堡)股份有限公司/EASTSPRING INVESTMENTS (LUXEMBOURG) S.A.,20241205,8.415
20241207,KJFI,SGXZ48719512,利安資金日本增長基金I美元避險級別,股票型,一般型,單一國家,日本,美元,新光證券投資信託股份有限公司,利安資金管理有限公司/LION GLOBAL INVESTORS LIMITED,,
20241207,KJFU,SG9999002349,利安資金日本增長基金A級別美元,股票型,一般型,單一國家,日本,美元,新光證券投資信託股份有限公司,利安資金管理有限公司/LION GLOBAL INVESTORS LIMITED,20241205,1.121
20241207,KORDAU,HK0001045126,摩根南韓基金 - 摩根南韓(美元)數位級別(累計),股票型,一般型,單一國家,韓國,美元,摩根證券投資信託股份有限公司,摩根基金(亞洲)有限公司/JPMORGAN FUNDS (ASIA) LIMITED,20241205,9.16
20241207,LAEAAU,LU0210535034,摩根基金 - 拉丁美洲基金 - JPM 拉丁美洲(美元) - A股(累計),股票型,一般型,區域,新興拉丁美洲,美元,摩根證券投資信託股份有限公司,摩根資產管理(歐洲)有限公司/JPMORGAN ASSET MANAGEMENT (EUROPE) S.A.R.L.,20241205,27.74
20241207,LAEADU,LU0053687314,摩根基金 - 拉丁美洲基金 - JPM拉丁美洲(美元) - A股(分派),股票型,一般型,區域,新興拉丁美洲,美元,摩根證券投資信託股份有限公司,摩根資產管理(歐洲)有限公司/JPMORGAN ASSET MANAGEMENT (EUROPE) S.A.R.L.,20241205,41.07
20241207,LAECAU,LU0129491972,摩根基金 - 拉丁美洲基金 - JPM拉丁美洲(美元) - C股(累計),股票型,一般型,區域,新興拉丁美洲,美元,摩根證券投資信託股份有限公司,摩根資產管理(歐洲)有限公司/JPMORGAN ASSET MANAGEMENT (EUROPE) S.A.R.L.,20241205,34.71
20241207,LGVI,SGXZ63080741,利安資金越南基金I級別美元,股票型,一般型,單一國家,越南,美元,新光證券投資信託股份有限公司,利安資金管理有限公司/LION GLOBAL INVESTORS LIMITED,,
20241207,LGVU2,SG9999003503,利安資金越南基金A級別美元,股票型,一般型,單一國家,越南,美元,新光證券投資信託股份有限公司,利安資金管理有限公司/LION GLOBAL INVESTORS LIMITED,20241205,0.722
20241207,LU0012050992,LU0012050992,施羅德環球基金系列－環球債券(美元)A-年配浮動,固定收益型,一般型(未設定條件),全球,已開發市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,6.0012
20241207,LU0012182126,LU0012182126,法巴美元短期債券基金/月配 (美元),固定收益型,一般型(未設定條件),全球,混合,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,107.57
20241207,LU0012182399,LU0012182399,法巴美元短期債券基金 C (美元),固定收益型,一般型(未設定條件),全球,混合,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,506.53
20241207,LU0012186622,LU0012186622,法巴美元貨幣市場基金 C (美元),貨幣市場型,貨幣市場型,區域,其他,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,245.749764
20241207,LU0048388663,LU0048388663,施羅德環球基金系列 - 亞洲優勢基金(美元)A-年配浮動,股票型,一般型,區域,亞洲太平洋(不含日本),美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,16.9036
20241207,LU0048573561,LU0048573561,富達基金－美國基金 (A股美元),股票型,一般型,單一國家,美國,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,17.28
20241207,LU0048573645,LU0048573645,富達基金－東協基金 (A股美元),股票型,一般型,區域,亞洲太平洋(不含日本),美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,37.06
20241207,LU0048575426,LU0048575426,富達基金－新興市場基金 (A股美元),股票型,一般型,全球,新興市場,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,29.83
20241207,LU0048582984,LU0048582984,富達基金－全球債券基金 (A股美元),固定收益型,一般型(未設定條件),全球,已開發市場,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,1.037
20241207,LU0048584097,LU0048584097,富達基金－全球主題機會基金 (A股美元),股票型,一般型,全球,混合,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,80.97
20241207,LU0048597586,LU0048597586,富達基金－永續發展亞洲股票基金 (A股美元),股票型,倫理/社會責任投資,區域,亞洲太平洋(不含日本),美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,10.6
20241207,LU0048621477,LU0048621477,富達基金－泰國基金 (A股美元),股票型,一般型,單一國家,泰國,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,41.14
20241207,LU0048622798,LU0048622798,富達基金－美元債券基金 (A股美元),固定收益型,一般型(未設定條件),全球,已開發市場,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,7.152
20241207,LU0048816135,LU0048816135,景順大中華基金A股 美元,股票型,一般型,區域,亞洲太平洋(不含日本),美元,景順證券投資信託股份有限公司,景順投資管理有限公司/INVESCO HONG KONG LIMITED,20241205,58.74
20241207,LU0049112450,LU0049112450,富達基金－太平洋基金 (A股美元),股票型,一般型,區域,亞洲太平洋(含日本),美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,39.57
20241207,LU0049853897,LU0049853897,施羅德環球基金系列－新興市場(美元)A-年配浮動,股票型,一般型,全球,新興市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,13.2728
20241207,LU0050427557,LU0050427557,富達基金－拉丁美洲基金 (A股美元),股票型,一般型,區域,新興拉丁美洲,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,26.73
20241207,LU0052864419,LU0052864419,景順環球消費趨勢基金A股 美元,股票型,週期性消費品及服務,全球,已開發市場,美元,景順證券投資信託股份有限公司,景順投資管理有限公司/INVESCO HONG KONG LIMITED,20241205,79.03
20241207,LU0053903380,LU0053903380,施羅德環球基金系列－環球企業債券(美元)A-月配浮動,固定收益型,投資級公司債(企業債),全球,已開發市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,5.2328
20241207,LU0054237671,LU0054237671,富達基金－亞洲成長趨勢基金 (A股美元),股票型,一般型,區域,亞洲太平洋(不含日本),美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,54.12
20241207,LU0055114457,LU0055114457,富達基金－印尼基金 (A股美元),股票型,一般型,單一國家,印尼,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,24.82
20241207,LU0062905079,LU0062905079,施羅德環球基金系列－環球企業債券(美元)C-年配浮動,固定收益型,投資級公司債(企業債),全球,已開發市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,6.294
20241207,LU0062905582,LU0062905582,施羅德環球基金系列－環球債券(美元)C-年配浮動,固定收益型,一般型(未設定條件),全球,已開發市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,5.3712
20241207,LU0064963852,LU0064963852,富達基金－美元現金基金 (A股美元),貨幣市場型,貨幣市場型,區域,北美,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,12.044
20241207,LU0068578508,LU0068578508,鋒裕匯理長鷹多重資產基金 AU-C,平衡型(混合型),平衡型(混合型),全球,混合,美元,鋒裕匯理證券投資信託股份有限公司,AMUNDI  LUXEMBOURG S.A.　,20241205,9975.76
20241207,LU0075112721,LU0075112721,景順亞洲機遇股票基金A股 美元,股票型,一般型,區域,亞洲太平洋(不含日本),美元,景順證券投資信託股份有限公司,景順投資管理有限公司/INVESCO HONG KONG LIMITED,20241205,144.01
20241207,LU0077335932,LU0077335932,富達基金－美國成長基金 (A股美元),股票型,一般型,單一國家,美國,美元,富達證券投資信託股份有限公司,FIL INVESTMENT MANAGEMENT (LUXEMBOURG) S.A.,20241205,101.7
20241207,LU0080733339,LU0080733339,施羅德環球基金系列－新興市場債券(美元)A-季配固定,固定收益型,新興市場債,全球,新興市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,7.2634
20241207,LU0080735540,LU0080735540,施羅德環球基金系列－新興市場債券(美元)C-年配浮動,固定收益型,新興市場債,全球,新興市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,13.951
20241207,LU0083284553,LU0083284553,施羅德環球基金系列－美元債券(美元)C-年配浮動,固定收益型,一般型(未設定條件),區域,北美,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,10.8341
20241207,LU0084288249,LU0084288249,法盛新興亞洲股票基金-R/A美元級別,股票型,一般型,區域,亞洲太平洋(含日本),美元,中國信託證券投資信託股份有限公司,法盛國際投資管理公司/NATIXIS INVESTMENT MANAGERS INTERNATIONAL (LUX),20241203,110.42
20241207,LU0084288322,LU0084288322,法盛新興亞洲股票基金-R/D美元級別,股票型,一般型,區域,亞洲太平洋(含日本),美元,中國信託證券投資信託股份有限公司,法盛國際投資管理公司/NATIXIS INVESTMENT MANAGERS INTERNATIONAL (LUX),20241203,211.87
20241207,LU0084288595,LU0084288595,法盛新興歐洲股票基金-R/A美元級別,股票型,一般型,區域,新興歐洲,美元,中國信託證券投資信託股份有限公司,法盛國際投資管理公司/NATIXIS INVESTMENT MANAGERS INTERNATIONAL (LUX),20241203,59.03
20241207,LU0084288678,LU0084288678,法盛新興歐洲股票基金-R/D美元級別,股票型,一般型,區域,新興歐洲,美元,中國信託證券投資信託股份有限公司,法盛國際投資管理公司/NATIXIS INVESTMENT MANAGERS INTERNATIONAL (LUX),20241203,44.86
20241207,LU0089276934,LU0089276934,法巴新興市場債券基金 C (美元),固定收益型,新興市場債,全球,新興市場,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,469.16
20241207,LU0089277312,LU0089277312,法巴新興市場債券基金/月配 (美元),固定收益型,新興市場債,全球,新興市場,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,53.67
20241207,LU0091253459,LU0091253459,施羅德環球基金系列－亞洲債券(美元)A-月配固定,固定收益型,一般型(未設定條件),區域,亞洲太平洋(不含日本),美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,5.0295
20241207,LU0091253616,LU0091253616,施羅德環球基金系列－亞洲債券(美元)C-年配浮動,固定收益型,一般型(未設定條件),區域,亞洲太平洋(不含日本),美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,7.3031
20241207,LU0095830419,LU0095830419,法盛新興亞洲股票基金-I/A美元級別,股票型,一般型,區域,亞洲太平洋(含日本),美元,中國信託證券投資信託股份有限公司,法盛國際投資管理公司/NATIXIS INVESTMENT MANAGERS INTERNATIONAL (LUX),20241203,133.62
20241207,LU0100597474,LU0100597474,景順亞洲機遇股票基金C股 美元,股票型,一般型,區域,亞洲太平洋(不含日本),美元,景順證券投資信託股份有限公司,景順投資管理有限公司/INVESCO HONG KONG LIMITED,20241205,166.07
20241207,LU0100598878,LU0100598878,景順環球消費趨勢基金C股 美元,股票型,週期性消費品及服務,全球,已開發市場,美元,景順證券投資信託股份有限公司,景順投資管理有限公司/INVESCO HONG KONG LIMITED,20241205,89.48
20241207,LU0100600369,LU0100600369,景順大中華基金C股 美元,股票型,一般型,區域,亞洲太平洋(不含日本),美元,景順證券投資信託股份有限公司,景順投資管理有限公司/INVESCO HONG KONG LIMITED,20241205,67.68
20241207,LU0101689882,LU0101689882,百達-數位科技-I美元,股票型,資訊科技,全球,混合,美元,百達證券投資顧問股份有限公司,百達/PICTET,20241205,785.59
20241207,LU0101692753,LU0101692753,百達-數位科技-R 美元,股票型,資訊科技,全球,混合,美元,百達證券投資顧問股份有限公司,百達/PICTET,20241205,548.03
20241207,LU0102020947,LU0102020947,法巴新興市場債券基金 I (美元),固定收益型,新興市場債,全球,新興市場,美元,法銀巴黎證券投資顧問股份有限公司,法國巴黎資產管理盧森堡公司/BNP PARIBAS ASSET MANAGEMENT LUXEMBOURG,20241204,40.5
20241207,LU0103015565,LU0103015565,法盛亞太股票基金-R/A美元級別,股票型,一般型,區域,亞洲太平洋(不含日本),美元,中國信託證券投資信託股份有限公司,法盛國際投資管理公司/NATIXIS INVESTMENT MANAGERS INTERNATIONAL (LUX),20241204,120.09
20241207,LU0103015722,LU0103015722,法盛亞太股票基金-R/D美元級別,股票型,一般型,區域,亞洲太平洋(不含日本),美元,中國信託證券投資信託股份有限公司,法盛國際投資管理公司/NATIXIS INVESTMENT MANAGERS INTERNATIONAL (LUX),20241204,121.61
20241207,LU0106250508,LU0106250508,施羅德環球基金系列－亞洲債券(美元)A-累積,固定收益型,一般型(未設定條件),區域,亞洲太平洋(不含日本),美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,16.0288
20241207,LU0106251068,LU0106251068,施羅德環球基金系列－亞洲債券(美元)C-累積,固定收益型,一般型(未設定條件),區域,亞洲太平洋(不含日本),美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,18.7221
20241207,LU0106252389,LU0106252389,施羅德環球基金系列－新興市場(美元)A-累積,股票型,一般型,全球,新興市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,17.4741
20241207,LU0106252546,LU0106252546,施羅德環球基金系列－新興市場(美元)C-累積,股票型,一般型,全球,新興市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,21.0215
20241207,LU0106253197,LU0106253197,施羅德環球基金系列－新興市場債券(美元)A-累積,固定收益型,新興市場債,全球,新興市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,27.5701
20241207,LU0106253437,LU0106253437,施羅德環球基金系列－新興市場債券(美元)C-累積,固定收益型,新興市場債,全球,新興市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,33.2985
20241207,LU0106255481,LU0106255481,施羅德環球基金系列－環球計量核心(美元)C-累積,股票型,一般型,全球,已開發市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241204,65.5075
20241207,LU0106256372,LU0106256372,施羅德環球基金系列－環球債券(美元)A-累積,固定收益型,一般型(未設定條件),全球,已開發市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,11.1799
20241207,LU0106257180,LU0106257180,施羅德環球基金系列－環球債券(美元)C-累積,固定收益型,一般型(未設定條件),全球,已開發市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,12.6307
20241207,LU0106258311,LU0106258311,施羅德環球基金系列－環球企業債券(美元)A-累積,固定收益型,投資級公司債(企業債),全球,已開發市場,美元,施羅德證券投資信託股份有限公司 ,施羅德投資管理(歐洲)有限公司-環球基金系列/施羅德投資管理(香港)有限公司-傘型基金II系列,20241205,12.9532
